0,"No entendimento do ministro, o aval do Legislativo é obrigatório quando a venda de estatais implicar na perda do controle acionário pelo poder público.",https://g1.globo.com/politica/noticia/2019/05/30/stf-deve-decidir-nesta-quinta-se-governo-pode-vender-estatais-sem-aval-do-congresso.ghtml,2018-10-24 08:46:08
1,"Alcolumbre afirmou que há uma reclamação constante dos senadores em relação a medidas provisórias que chegam ao Senado sem tempo suficiente para discussão entre os parlamentares.",https://g1.globo.com/politica/noticia/2019/05/29/camara-aprova-texto-base-de-mp-que-altera-o-codigo-florestal.ghtml,2018-10-24 08:46:08
2,"O presidente, no entanto, admite que a medida poderia ser considerada inconstitucional.",https://g1.globo.com/natureza/noticia/2019/05/29/revogar-estacao-tamoios-exige-ato-do-congresso-e-mudanca-via-decreto-sera-inconstitucional-dizem-juristas.ghtml,2018-10-24 08:46:08
3,"Um dos programas criados pela medida provisória é o Programa Especial para Análise de Benefícios com Indícios de Irregularidade.",https://g1.globo.com/politica/noticia/2019/05/29/camara-aprova-texto-base-de-mp-que-visa-combater-fraudes-previdenciarias.ghtml,2018-10-24 08:46:08
